Title,Author,Num_shelved_booktok,Goodreads URL,Image URL,avg rating,num_ratings,year_published
"Half a Soul (Regency Faerie Tales, #1)",Olivia Atwater,29,https://www.goodreads.com/book/show/60717747-half-a-soul,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1648605334l/60717747._SY75_.jpg,4.09,"49,248 ",  2020
Diary of an Oxygen Thief (Paperback),Anonymous,29,https://www.goodreads.com/book/show/1561703.Diary_of_an_Oxygen_Thief,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327794298l/1561703._SX50_.jpg,2.72,"61,870 ",  2006
"Aristotle and Dante Dive into the Waters of the World (Aristotle and Dante, #2)",Benjamin Alire Sáenz,29,https://www.goodreads.com/book/show/56980548-aristotle-and-dante-dive-into-the-waters-of-the-world,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614709171l/56980548._SY75_.jpg,4.14,"98,947 ",  2021
Lock Every Door (ebook),Riley Sager,29,https://www.goodreads.com/book/show/41837243-lock-every-door,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540938359l/41837243._SY75_.jpg,3.90,"235,546 ",  2019
"Sea of Ruin (Sea of Ruin, #1)",Pam Godwin,29,https://www.goodreads.com/book/show/51416396-sea-of-ruin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583723148l/51416396._SX50_.jpg,3.93,"14,885 ",  2020
"Graceling (Graceling Realm, #1)",Kristin Cashore,29,https://www.goodreads.com/book/show/3236307-graceling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331548394l/3236307._SY75_.jpg,4.07,"468,377 ",  2008
"The Hate U Give (The Hate U Give, #1)",Angie Thomas,29,https://www.goodreads.com/book/show/32075671-the-hate-u-give,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476284759l/32075671._SY75_.jpg,4.47,"933,997 ",  2017
"The Crown (The Selection, #5)",Kiera Cass,29,https://www.goodreads.com/book/show/26074181-the-crown,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446759650l/26074181._SY75_.jpg,3.63,"287,655 ",  2016
"Spoiler Alert (Spoiler Alert, #1)",Olivia Dade,29,https://www.goodreads.com/book/show/53410266-spoiler-alert,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644081856l/53410266._SX50_.jpg,3.64,"47,850 ",  2020
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones (Kindle Edition),James Clear,29,https://www.goodreads.com/book/show/40121378-atomic-habits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655988385l/40121378._SY75_.jpg,4.35,"979,466 ",  2018
"Cress (The Lunar Chronicles, #3)",Marissa Meyer,29,https://www.goodreads.com/book/show/13206828-cress,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057005l/13206828._SY75_.jpg,4.41,"380,240 ",  2014
"Nightbane (Lightlark, #2)",Alex Aster,28,https://www.goodreads.com/book/show/58410355-nightbane,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1680364240l/58410355._SY75_.jpg,4.14,"75,671 ",  2023
Skin of a Sinner (Kindle Edition),Avina St. Graves,28,https://www.goodreads.com/book/show/199037117-skin-of-a-sinner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699363725l/199037117._SY75_.jpg,3.61,"25,536 ",  2023
"Camera Shy (Lessons in Love, #1)",Kay Cove,28,https://www.goodreads.com/book/show/175473448-camera-shy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716325827l/175473448._SY75_.jpg,4.02,"23,553 ",
"The Hurricane Wars (The Hurricane Wars, #1)",Thea Guanzon,28,https://www.goodreads.com/book/show/75668288-the-hurricane-wars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1681316893l/75668288._SY75_.jpg,3.66,"25,843 ",  2023
"Where Good Girls Go To Die (Good Girls, #1)",Holly Renee,28,https://www.goodreads.com/book/show/32614298-where-good-girls-go-to-die,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490270831l/32614298._SX50_.jpg,3.67,"29,255 ",  2017
Nettle & Bone (Hardcover),T. Kingfisher,28,https://www.goodreads.com/book/show/56179377-nettle-bone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645110008l/56179377._SY75_.jpg,4.13,"92,383 ",  2022
"The Blood Trials (The Blood Gift Duology, #1)",N.E. Davenport,28,https://www.goodreads.com/book/show/58511056-the-blood-trials,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627482424l/58511056._SY75_.jpg,4.10,"7,148 ",  2022
"Promised in Fire (Of Dragons and Fae, #1)",Jasmine Walt,28,https://www.goodreads.com/book/show/59126924-promised-in-fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1633114693l/59126924._SY75_.jpg,3.79,"14,263 ",  2022
"Heartless Sky (Zodiac Academy, #7)",Caroline Peckham,28,https://www.goodreads.com/book/show/56474282-heartless-sky,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628199263l/56474282._SY75_.jpg,4.24,"79,288 ",  2021
"Little Thieves (Little Thieves, #1)",Margaret  Owen,28,https://www.goodreads.com/book/show/54017820-little-thieves,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610346141l/54017820._SY75_.jpg,4.25,"19,789 ",  2021
"Choosing Theo (Clecanian, #1)",Victoria Aveline,28,https://www.goodreads.com/book/show/51479476-choosing-theo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582237456l/51479476._SY75_.jpg,4.12,"38,769 ",  2020
The Good Lie (Kindle Edition),A.R. Torre,28,https://www.goodreads.com/book/show/56238004-the-good-lie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607579240l/56238004._SY75_.jpg,4.13,"131,007 ",  2021
To Hate Adam Connor (Kindle Edition),Ella Maise,28,https://www.goodreads.com/book/show/58762145-to-hate-adam-connor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628876168l/58762145._SY75_.jpg,4.00,"71,000 ",  2016
"Carnal Urges (Queens & Monsters, #2)",J.T. Geissinger,28,https://www.goodreads.com/book/show/57101782-carnal-urges,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1714940423l/57101782._SY75_.jpg,4.25,"46,919 ",  2021
"A Vow of Hate (A Vow of Hate, #1)",Lylah James,28,https://www.goodreads.com/book/show/56037021-a-vow-of-hate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606268502l/56037021._SY75_.jpg,3.70,"26,677 ",  2021
"Learn My Lesson (Wicked Villains, #2)",Katee Robert,28,https://www.goodreads.com/book/show/52641926-learn-my-lesson,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565036871l/52641926._SX50_SY75_.jpg,3.71,"26,919 ",  2019
Norwegian Wood (Paperback),Haruki Murakami,28,https://www.goodreads.com/book/show/11297.Norwegian_Wood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1713542603l/11297._SY75_.jpg,4.01,"638,097 ",  1987
"Hell Bent (Alex Stern, #2)",Leigh Bardugo,28,https://www.goodreads.com/book/show/60652997-hell-bent,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1648744814l/60652997._SY75_.jpg,4.13,"139,531 ",  2023
The Lost Apothecary (Hardcover),Sarah Penner,28,https://www.goodreads.com/book/show/53288434-the-lost-apothecary,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593013000l/53288434._SY75_.jpg,3.75,"403,723 ",  2021
"Vampire Academy (Vampire Academy, #1)",Richelle Mead,28,https://www.goodreads.com/book/show/345627.Vampire_Academy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361098973l/345627._SY75_.jpg,4.11,"656,996 ",  2007
Under Locke (Kindle Edition),Mariana Zapata,28,https://www.goodreads.com/book/show/20613920-under-locke,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390340678l/20613920._SY75_.jpg,3.91,"93,989 ",  2014
The Turn of the Key (Hardcover),Ruth Ware,28,https://www.goodreads.com/book/show/42080142-the-turn-of-the-key,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548204800l/42080142._SY75_.jpg,3.92,"295,367 ",  2019
The Woman in the Window (Kindle Edition),A.J. Finn,28,https://www.goodreads.com/book/show/40389527-the-woman-in-the-window,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528225499l/40389527._SY75_.jpg,3.95,"813,095 ",  2018
Gods of Jade and Shadow (Hardcover),Silvia Moreno-Garcia,28,https://www.goodreads.com/book/show/36510722-gods-of-jade-and-shadow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543268579l/36510722._SY75_.jpg,3.89,"69,847 ",  2019
"The Queen of the Tearling (The Queen of the Tearling, #1)",Erika Johansen,28,https://www.goodreads.com/book/show/22864842-the-queen-of-the-tearling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461864815l/22864842._SY75_.jpg,3.99,"96,542 ",  2014
"The Foxhole Court (All for the Game, #1)",Nora Sakavic,28,https://www.goodreads.com/book/show/17259690-the-foxhole-court,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358594228l/17259690._SX50_.jpg,4.02,"87,929 ",  2013
"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,28,https://www.goodreads.com/book/show/6339664-hush-hush,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358261334l/6339664._SY75_.jpg,3.92,"717,216 ",  2009
"Darkfever (Fever, #1)",Karen Marie Moning,28,https://www.goodreads.com/book/show/112750.Darkfever,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1726371112l/112750._SY75_.jpg,4.06,"183,826 ",  2006
"Oath Taker (Kingdom of Runes, #1)",Audrey  Grey,28,https://www.goodreads.com/book/show/44163860-oath-taker,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551411515l/44163860._SY75_.jpg,3.84,"11,438 ",  2019
"Leather & Lark (The Ruinous Love Trilogy, #2)",Brynne Weaver,27,https://www.goodreads.com/book/show/127611580-leather-lark,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703350345l/127611580._SY75_.jpg,4.02,"116,638 ",  2024
"Rule Number Five (Rule Breaker, #1)",Jessa Wilder,27,https://www.goodreads.com/book/show/201573930-rule-number-five,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699128748l/201573930._SY75_.jpg,3.82,"38,397 ",  2023
"Bewitched (Bewitched, #1)",Laura Thalassa,27,https://www.goodreads.com/book/show/60225993-bewitched,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1656620412l/60225993._SY75_.jpg,3.95,"17,094 ",  2023
The Sixty/Forty Rule (Kindle Edition),Ellie K. Wilde,27,https://www.goodreads.com/book/show/76750283-the-sixty-forty-rule,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673573560l/76750283._SY75_.jpg,3.86,"9,449 ",
"Next to You (Next, #2)",Hannah Bonam-Young,27,https://www.goodreads.com/book/show/107525361-next-to-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1675909868l/107525361._SY75_.jpg,4.07,"16,917 ",  2022
"Ruthless Villains (Ruthless Villains, #1)",Marion Blackwood,27,https://www.goodreads.com/book/show/62205160-ruthless-villains,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661961830l/62205160._SY75_.jpg,3.48,"4,634 ",  2022
"Twin Crowns (Twin Crowns, #1)",Catherine Doyle,27,https://www.goodreads.com/book/show/58733682-twin-crowns,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1643305315l/58733682._SY75_.jpg,3.94,"26,962 ",  2022
Three Swedish Mountain Men (Paperback),Lily Gold,27,https://www.goodreads.com/book/show/62334000-three-swedish-mountain-men,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1662641805l/62334000._SY75_.jpg,3.92,"34,833 ",  2021
The Four Leaf,Lee Jacquot,27,https://www.goodreads.com/book/show/60641657-the-four-leaf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647608339l/60641657._SY75_.jpg,3.69,"20,768 ",  2022
The Spymaster,Laureline Ducros,27,https://www.goodreads.com/book/show/203156729-the-spymaster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701648158l/203156729._SY75_.jpg,5.00,2 ,  2021
Under the Whispering Door (Hardcover),T.J. Klune,27,https://www.goodreads.com/book/show/53205888-under-the-whispering-door,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1652374208l/53205888._SY75_.jpg,4.15,"254,629 ",  2021
"Fuel the Fire (Calloway Sisters, #3)",Krista Ritchie,27,https://www.goodreads.com/book/show/60690809-fuel-the-fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1648245854l/60690809._SY75_.jpg,4.38,"38,678 ",  2015
"Saint (Priest, #3)",Sierra Simone,27,https://www.goodreads.com/book/show/58131787-saint,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628608066l/58131787._SX50_.jpg,3.95,"22,360 ",  2021
"This Poison Heart (This Poison Heart, #1)",Kalynn  Bayron,27,https://www.goodreads.com/book/show/54860241-this-poison-heart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1608137538l/54860241._SY75_.jpg,4.12,"27,589 ",  2021
Five Feet Apart (ebook),Rachael Lippincott,27,https://www.goodreads.com/book/show/39939417-five-feet-apart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529358577l/39939417._SY75_.jpg,4.18,"235,416 ",  2018
In a Holidaze (Paperback),Christina Lauren,27,https://www.goodreads.com/book/show/50892287-in-a-holidaze,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601590329l/50892287._SY75_.jpg,3.70,"183,368 ",  2020
The Chain (Hardcover),Adrian McKinty,27,https://www.goodreads.com/book/show/42779092-the-chain,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601216004l/42779092._SY75_.jpg,3.79,"131,676 ",  2019
